"","y","X0","X1","X2","X3","X5","X6","X8","X12","X13","X14","X19","X20","X22","X27","X31","X35","X37","X43","X45","X46","X49","X50","X51","X58","X64","X68","X70","X71","X80","X81","X84","X85","X96","X98","X100","X101","X103","X114","X115","X116","X118","X119","X127","X129","X132","X133","X137","X139","X142","X144","X150","X151","X154","X155","X156","X157","X158","X161","X163","X164","X168","X171","X177","X178","X180","X181","X182","X186","X187","X189","X191","X194","X201","X202","X208","X209","X215","X218","X219","X220","X223","X224","X225","X234","X238","X241","X244","X246","X247","X250","X251","X256","X261","X265","X273","X275","X283","X285","X286","X294","X300","X301","X304","X311","X313","X314","X316","X321","X324","X327","X329","X331","X334","X336","X337","X343","X348","X350","X351","X352","X354","X355","X356","X358","X360","X362","X363","X367","X368","X374","X375","X376","X377"
"3147",114.8,"n","l","as","f","q","a","f","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","1","0","0","1","0","1","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3148",94.32,"f","s","as","c","q","j","e","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","1","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1"
"3149",107.7,"d","i","as","a","q","l","j","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","1","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","1"
"3150",77.25,"bc","w","ac","f","q","a","n","0","0","0","0","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0"
"3151",89.49,"t","b","ai","a","q","i","k","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","0","0","1","1","1","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"3152",133.86,"ak","v","r","a","q","g","e","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1"
"3153",83.25,"al","v","ai","f","q","d","h","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"3154",102.76,"aj","l","as","f","q","g","a","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3155",117.09,"ak","s","ae","c","q","j","a","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","1","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0"
"3156",96.74,"aq","s","as","c","q","k","g","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","1","1","0","1","0","1","0","1","1","1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","1","1","0","1","1","1","0","1","0","0","1","1","0","1","0","0","0","1","0","0"
"3157",91.07,"n","a","ak","f","q","d","d","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","1","1","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"3158",108.73,"j","r","t","a","q","j","h","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"3159",94.07,"f","c","m","a","q","h","e","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1"
"3160",99.68,"ay","r","as","f","q","i","j","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"3161",75.59,"az","s","n","f","q","d","r","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"3162",99.43,"ay","aa","as","c","q","c","i","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","1","0","0","1","1","1","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","1"
"3163",112.9,"x","v","e","c","q","g","s","0","0","1","0","0","0","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"3164",128.67,"y","b","ai","a","q","j","i","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","1","0","1","1","0","0","1","1","0","1","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3165",112.34,"ak","v","r","a","q","i","i","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1"
"3166",135.13,"z","aa","ai","c","q","j","f","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","1","1","1","1","1","0","1","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"3167",109.33,"a","v","k","a","q","g","e","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","1","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0"
"3168",111.12,"f","c","m","a","q","j","e","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1"
"3169",97.03,"ay","r","as","f","q","g","s","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"3170",120.86,"ap","l","s","c","q","i","n","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0"
"3171",98.35,"n","l","ae","f","q","g","k","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3172",95.66,"f","s","ae","c","q","j","v","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","1","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0"
"3173",101.52,"ay","aa","as","c","q","i","s","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"3174",90.76,"o","w","ak","c","q","g","v","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0"
"3175",91.97,"t","aa","ai","c","q","g","f","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"3176",107.9,"z","b","m","a","q","i","j","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","1","1","0","1","0","1","0","0","0","0","1","1","1","1","0","0","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"3177",92.1,"t","aa","ai","c","q","g","i","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","1","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"3178",137.32,"ap","l","s","c","q","j","h","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","1","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","1","1","0","0","0"
"3179",88.78,"y","b","ai","a","q","l","i","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","1","0","1","1","0","0","1","1","0","1","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3180",90.39,"s","b","ai","a","q","j","f","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
